e0,e1,e2,e3,e4,e5
-5.018232319377346e-09,-7.947317715294775e-10,-3.5275361497104606e-10,-1.6094896951359533e-09,1.4264173452965691e-11,-8.294703692319944e-12
-4.264709882561313e-09,-6.809278241217405e-10,-3.064655864648501e-10,-1.4272005532545758e-09,1.3024332248063464e-11,-7.925605051520033e-12
-3.6243339232826445e-09,-5.834204205075157e-10,-2.6625139160494646e-10,-1.2655571901567553e-09,1.1892188025699043e-11,-7.572868417156108e-12
-3.0801147468772438e-09,-4.998757319101162e-10,-2.313139637285275e-10,-1.1222214416667357e-09,1.0858497291475536e-11,-7.235756872938493e-12
-2.6176136754145093e-09,-4.2829450001260356e-10,-2.0096095007274797e-10,-9.951198339892998e-10,9.914708372085658e-12,-6.91365708717885e-12
-2.224560338519761e-09,-3.6696352931916e-10,-1.7459085169691597e-10,-8.824137145278166e-10,9.053031180393705e-12,-6.6059127656948325e-12
-1.8905266891671607e-09,-3.1441504055754364e-10,-1.5168110371851515e-10,-7.82472504908648e-10,8.266163328272259e-12,-6.311910535725744e-12
-1.6066505385584005e-09,-2.6939137964887324e-10,-1.317774916191831e-10,-6.938504244078188e-10,7.547865061566317e-12,-6.030956230621758e-12
-1.3654001400623895e-09,-2.3081503415847617e-10,-1.1448551785021812e-10,-6.152655212895219e-10,6.892008661577542e-12,-5.762645490020829e-12
-1.160375435310867e-09,-1.9776275387610582e-10,-9.946264039074586e-11,-5.455811309451084e-10,6.293160014563059e-12,-5.506258484814773e-12
-9.861361931029084e-10,-1.694435495476823e-10,-8.64110643632611e-11,-4.837892320854515e-10,5.746236183895233e-12,-5.261292457160226e-12
-8.38060527961414e-10,-1.4517947518823952e-10,-7.507213416110092e-11,-4.2899582050247444e-10,5.246863565455119e-12,-5.027216330800163e-12
-7.122190186168318e-10,-1.2439006562173583e-10,-6.52210764115784e-11,-3.8040831527575924e-10,4.790945589403968e-12,-4.803600747012117e-12
-6.052736235489685e-10,-1.0657758239192639e-10,-5.666273861658737e-11,-3.373237910863947e-10,4.374674529354879e-12,-4.59007322150588e-12
-5.143871946782881e-10,-9.131584076746027e-11,-4.922730141252186e-11,-2.9911893128364176e-10,3.9945801576285325e-12,-4.3860618897313454e-12
-4.371480233191773e-10,-7.823951699261499e-11,-4.276762685783215e-11,-2.652411003464326e-10,3.647534542832686e-12,-4.1912397954689434e-12
-3.715069657039025e-10,-6.703561154063503e-11,-3.7155613487777626e-11,-2.3520021360754484e-10,3.330653887717566e-12,-4.0050162962545025e-12
-3.1572227275408027e-10,-5.7436060545157116e-11,-3.227996050038873e-11,-2.0856171340582076e-10,3.0412488513548103e-12,-3.826995377389249e-12
-2.6831401686908e-10,-4.921110394069849e-11,-2.8044209795422342e-11,-1.8494021266385127e-10,2.7770140679962153e-12,-3.656951245640461e-12
-2.280243888771732e-10,-4.216398204284156e-11,-2.436430502189632e-11,-1.6399411741983866e-10,2.5358081023671207e-12,-3.494507232334127e-12
-1.937846736085093e-10,-3.612607590951537e-11,-2.116714198419493e-11,-1.454203717105503e-10,2.3156183992496184e-12,-3.3393413301404103e-12
-1.6468645877344534e-10,-3.095270124644182e-11,-1.8389488274318284e-11,-1.2895026430718738e-10,2.1145526865924504e-12,-3.191010255960163e-12
-1.399570737456034e-10,-2.6520275598567423e-11,-1.5976305834596467e-11,-1.1434552609446516e-10,1.9309425700700194e-12,-3.0493246754932743e-12
-1.189409810291179e-10,-2.27225256529961e-11,-1.3879843484882116e-11,-1.0139482592773936e-10,1.7631519407796996e-12,-2.913987618028726e-12
-1.0108050015484754e-10,-1.946858193498797e-11,-1.2058490342929581e-11,-8.991101592638573e-11,1.6099794919901245e-12,-2.7846252226600225e-12
-8.590167627908568e-11,-1.6680508001429497e-11,-1.0476098668017618e-11,-7.97279361631787e-11,1.4700647487039405e-12,-2.661069591163329e-12
-7.300185932704947e-11,-1.4291752202750852e-11,-9.101417976539208e-12,-7.069821840053232e-11,1.34233538803431e-12,-2.5429381827060948e-12
-6.203910080253056e-11,-1.2245054014665895e-11,-7.906984078195756e-12,-6.269114584004605e-11,1.2259242879967623e-12,-2.430182882211402e-12
-5.272257332536249e-11,-1.0491547605009731e-11,-6.869260042861144e-12,-5.559101589217448e-11,1.119730900016744e-12,-2.322436100424906e-12
-4.480554996600146e-11,-8.989141840801162e-12,-5.967780103027866e-12,-4.92949661596055e-11,1.0228729460393493e-12,-2.219443514498284e-12
-3.8076960873344324e-11,-7.701876624769625e-12,-5.184548782193862e-12,-4.3712059519842635e-11,9.344867557039513e-13,-2.1210072595292145e-12
-3.235886791669045e-11,-6.598887020219873e-12,-4.504240170404409e-12,-3.8761414552745834e-11,8.536597072564646e-13,-2.0270145780643997e-12
-2.749943672592819e-11,-5.653809078089007e-12,-3.913333625743779e-12,-3.4371397539904416e-11,7.796328897090925e-13,-1.9372051748102768e-12
-2.3370076770718858e-11,-4.844022375914188e-12,-3.3999207277749114e-12,-3.047860440121278e-11,7.119634384151652e-13,-1.851339483882327e-12
-1.986041791347426e-11,-4.150181079782591e-12,-2.953941775866718e-12,-2.702662703125534e-11,6.502020730134651e-13,-1.7693617810151117e-12
-1.6877854269849124e-11,-3.5556636474164144e-12,-2.5665505224170042e-12,-2.3965585587323813e-11,5.93781248992323e-13,-1.6909673876082115e-12
-1.4343458235696519e-11,-3.046336632204004e-12,-2.229890110374516e-12,-2.1251174583967337e-11,5.42171866764759e-13,-1.6159903498098537e-12
-1.2189372104914302e-11,-2.6099626104397332e-12,-1.9373448042838495e-12,-1.8844234860341913e-11,4.9503322385599e-13,-1.5443569418644688e-12
-1.0358989537403938e-11,-2.2360450857663538e-12,-1.6832458028074554e-12,-1.6709886931624607e-11,4.5193786413845397e-13,-1.4759313073645757e-12
-8.803227146001908e-12,-1.9156440359730593e-12,-1.4623823850366227e-12,-1.4817200353107964e-11,4.1253483652294033e-13,-1.4105634318478504e-12
-7.481525005097177e-12,-1.6412165480568208e-12,-1.270479024753086e-12,-1.3138917643503373e-11,3.764749083151177e-13,-1.348007982568687e-12
-6.3584160752166895e-12,-1.4061390826734819e-12,-1.1037740525001481e-12,-1.1650734606182484e-11,3.435790277346764e-13,-1.2881149773465701e-12
-5.404020021626907e-12,-1.204741811684631e-12,-9.590030609145939e-13,-1.0331009243490665e-11,3.1365496767635245e-13,-1.2309039230019141e-12
-4.5925195203492005e-12,-1.0322205209397663e-12,-8.332658144298076e-13,-9.160728760018252e-12,2.8634858115135056e-13,-1.1762795297776598e-12
-3.902452070951198e-12,-8.843812803849431e-13,-7.239834058745527e-13,-8.123042025606781e-12,2.614371877593469e-13,-1.1238983655994695e-12
-3.3164917903795813e-12,-7.57697444660954e-13,-6.289551839133891e-13,-7.202861845178073e-12,2.3862475903838275e-13,-1.073860543473586e-12
-2.818400235637073e-12,-6.491497455184788e-13,-5.464263125069589e-13,-6.387007048697674e-12,2.1776840507607895e-13,-1.0260071846940408e-12
-2.3951042675617292e-12,-5.561310065670038e-13,-4.747707231797262e-13,-5.663623945524577e-12,1.9877421109438525e-13,-9.802333397756178e-13
-2.0355730872618755e-12,-4.763779877518952e-13,-4.1247245460820563e-13,-5.022163609804862e-12,1.8145256683103591e-13,-9.364903326363842e-13
-1.7298690618720466e-12,-4.0812567331041284e-13,-3.582817181598999e-13,-4.453302930536083e-12,1.656389125602332e-13,-8.945587605468126e-13
-1.470056073978037e-12,-3.4964442636506485e-13,-3.1138850077433525e-13,-3.948951817570758e-12,1.5120076610134268e-13,-8.544474163540749e-13
-1.249011828394671e-12,-2.9959947448731807e-13,-2.705228861887948e-13,-3.5017329060943827e-12,1.379648152093581e-13,-8.161306972491509e-13
-1.0613015202824319e-12,-2.567376066580584e-13,-2.350689498119139e-13,-3.105112668012291e-12,1.2578879438116332e-13,-7.794343631093692e-13
-9.017050324260179e-13,-2.199756209601461e-13,-2.0436135527719097e-13,-2.7534435168131992e-12,1.1463840713190963e-13,-7.443250145822946e-13
-7.663779135831289e-13,-1.8843708610670916e-13,-1.777025444206736e-13,-2.441653692256527e-12,1.0445985922916369e-13,-7.107393381001352e-13
-6.511323269983873e-13,-1.613607032424637e-13,-1.5459639896578483e-13,-2.1652116228530434e-12,9.523665154560655e-14,-6.785950628918771e-13
-5.531297520560491e-13,-1.3820036412932734e-13,-1.344506972846057e-13,-1.919928802587422e-12,8.691022981290832e-14,-6.477335174560962e-13
-4.698710436336994e-13,-1.1831471704239427e-13,-1.1687010233240605e-13,-1.7023032133384812e-12,7.9442340366338e-14,-6.181466551407842e-13
-3.9887459185264455e-13,-1.0125457611652876e-13,-1.0160186277323042e-13,-1.5092993234429592e-12,7.261062844665401e-14,-5.897578919366535e-13
-3.387071532727889e-13,-8.65859484074279e-14,-8.825015737435763e-14,-1.338118565668022e-12,6.642106268697704e-14,-5.626634249253446e-13
-2.8726940754237965e-13,-7.408140562332023e-14,-7.660712747917702e-14,-1.1864185247124657e-12,6.085035559431443e-14,-5.36788096844936e-13
-2.4366991589514183e-13,-6.334820249904056e-14,-6.644932124926087e-14,-1.0519693013233745e-12,5.5711618757857323e-14,-5.120363837317005e-13
-2.0704529603332537e-13,-5.425079868046297e-14,-5.76216071183779e-14,-9.32753518111042e-13,5.1079686980198116e-14,-4.883118271889215e-13
-1.7567313022389418e-13,-4.639123488448084e-14,-5.008927130522237e-14,-8.271178157724142e-13,4.69142254431711e-14,-4.656749935715248e-13
-1.4891324854557475e-13,-3.968270010115139e-14,-4.363106125974878e-14,-7.334254544395972e-13,4.308421321076784e-14,-4.440257830989807e-13
-1.260669298864345e-13,-3.388538683206259e-14,-3.812209925110529e-14,-6.504112999103059e-13,3.956748406068583e-14,-4.232263607668808e-13
-1.0689895926694526e-13,-2.893921613893507e-14,-3.3382633802719366e-14,-5.768258784357403e-13,3.637401221545411e-14,-4.033655592379223e-13
-9.114595466308616e-14,-2.481896244018536e-14,-2.927548893111632e-14,-5.115501295746082e-13,3.3351048375805344e-14,-3.843568837472555e-13
-7.722519805591605e-14,-2.1294313995765098e-14,-2.573515514992834e-14,-4.5372506407260035e-13,3.056660468529812e-14,-3.6611684447744755e-13
-6.572297046786615e-14,-1.827263543073002e-14,-2.2700087419371944e-14,-4.0249613132128464e-13,2.8035535454245445e-14,-3.4855773724033666e-13
-5.5413767917354164e-14,-1.55895649313384e-14,-2.0053916794028155e-14,-3.570377405649623e-13,2.570966476162495e-14,-3.3176482232098424e-13
-4.6285283198272023e-14,-1.3367586380084345e-14,-1.7825232015497083e-14,-3.167799575872607e-13,2.34888051088204e-14,-3.1577443101551223e-13
-3.8991702335477984e-14,-1.1502313293806994e-14,-1.5755029994722277e-14,-2.81072394695862e-13,2.1386869223153354e-14,-3.004297229187429e-13
-3.286922762729484e-14,-9.790830879930207e-15,-1.3695309506715232e-14,-2.4927595029093474e-13,1.94846318805177e-14,-2.857483901554131e-13
-2.725198381290422e-14,-8.282124528420164e-15,-1.195329522616771e-14,-2.2107133399939783e-13,1.7744742790472586e-14,-2.71669596442658e-13
-2.2782156328003437e-14,-6.956222440107312e-15,-1.030029621617626e-14,-1.9607108352425707e-13,1.6129037403613077e-14,-2.5816299755887606e-13
-1.9117759860849898e-14,-5.761002461428964e-15,-8.813358557755926e-15,-1.7392422053978746e-13,1.454898045913667e-14,-2.452379809296664e-13
-1.627498853596899e-14,-4.758631153740397e-15,-7.531009458441623e-15,-1.542628922192702e-13,1.3098136023922401e-14,-2.3279638037358084e-13
-1.3921497449760234e-14,-3.824965598299465e-15,-6.362216786735776e-15,-1.366996138887431e-13,1.1719673045185572e-14,-2.2079696644768006e-13
-1.1901115284113468e-14,-3.0605364076521698e-15,-5.371580271653653e-15,-1.2106153626881756e-13,1.041449315319546e-14,-2.093632753736869e-13
-1.0114306070058016e-14,-2.390314732421526e-15,-4.440734492447453e-15,-1.0726233700129038e-13,9.16317268217829e-15,-1.9848919837980628e-13
-8.609095267586454e-15,-1.836231406160448e-15,-3.659218139280623e-15,-9.504290242796489e-14,7.97766853686255e-15,-1.8801545089925778e-13
-7.098496954590361e-15,-1.4038597101999216e-15,-3.1077615233842156e-15,-8.417827049141416e-14,6.84698782010314e-15,-1.7803353853306238e-13
-5.656925569950248e-15,-1.0617322948157838e-15,-2.686587060979753e-15,-7.459317672231334e-14,5.81216739138978e-15,-1.6844755445943726e-13
-4.812624816833812e-15,-8.711468081561293e-16,-2.4774583411100158e-15,-6.610149677408645e-14,4.971027983852287e-15,-1.5931197675817296e-13
-4.027364316272302e-15,-6.267968612868776e-16,-2.2836128792890804e-15,-5.850814372512317e-14,4.27810638431823e-15,-1.5056164860624435e-13
-3.735741770911484e-15,-4.2484329492460947e-16,-2.1527530872670146e-15,-5.178984858727623e-14,3.576979023518159e-15,-1.4211192345040936e-13
-3.405129997991337e-15,-3.021677667307185e-16,-2.0140714711028707e-15,-4.5877258501680924e-14,2.9658834834806446e-15,-1.3403260031403512e-13
-2.9652925169234228e-15,-2.4674822263367015e-16,-1.845881656620821e-15,-4.071726828501808e-14,2.5237598693958693e-15,-1.2627885978515003e-13
-2.402572357031536e-15,-2.8691751803066623e-16,-1.6762710722135182e-15,-3.619043035252414e-14,2.2124336558077574e-15,-1.187372703108182e-13
-2.0647715988094664e-15,-2.299550912027452e-16,-1.446049583764605e-15,-3.222627502569856e-14,1.951436722023973e-15,-1.1144097554663542e-13
-1.5933559154765559e-15,-1.6220167078401964e-16,-1.3098548298932992e-15,-2.8590271691973674e-14,1.6963265600548084e-15,-1.0447237014871346e-13
-1.8069807168292713e-15,3.6136025225339467e-19,-1.2101687433569744e-15,-2.5421392160159463e-14,1.4585642982939922e-15,-9.77701175172585e-14
-2.012452192298225e-15,9.60284312176184e-17,-1.186090093628216e-15,-2.2454324844907124e-14,1.25341514167679e-15,-9.124383580410843e-14
-2.1327653206362027e-15,1.4229639918680254e-16,-1.1142606247122925e-15,-1.9774685396139024e-14,1.0347066582168217e-15,-8.486772048679656e-14
-2.1329417875786297e-15,2.160540843681039e-16,-1.057315444389282e-15,-1.7528486953441038e-14,7.472724614882246e-16,-7.853974104284771e-14
-1.8247535393860987e-15,3.076636299710554e-16,-9.050033473821652e-16,-1.5499991990323774e-14,5.171987037307727e-16,-7.22904985996129e-14
-1.6489915495039316e-15,3.7457016802746303e-16,-8.188672448739748e-16,-1.3745754698405247e-14,4.385212039198731e-16,-6.630813166940447e-14
-1.6251222685850197e-15,4.032008185687282e-16,-7.552295378257632e-16,-1.2157595401939307e-14,3.827432640389787e-16,-6.048732333170027e-14
-1.4464527319230253e-15,3.553723928378853e-16,-6.107186868313707e-16,-1.0668578160351108e-14,2.8377976676081025e-16,-5.465758325369551e-14
-1.381094966535923e-15,1.862787860538316e-16,-5.325864087692061e-16,-9.210036340175363e-15,1.8506585614965507e-16,-4.8928518070074e-14
-1.181231576476336e-15,6.194616589378273e-17,-4.884669752143407e-16,-7.827017086719158e-15,8.355484894543236e-17,-4.321443554853251e-14
-8.136864603785043e-16,-2.3349013793440076e-17,-4.457043573339666e-16,-6.562760890300828e-15,-1.4253485835216765e-17,-3.763574601298855e-14
-5.167446179580825e-16,-2.2172020044674073e-17,-3.5662831975326393e-16,-5.3498055548058606e-15,-5.985944987063735e-17,-3.2176091918880075e-14
-2.745953834820786e-16,5.792343532860796e-17,-2.80787244474742e-16,-4.247207114461265e-15,-4.629436063521835e-17,-2.67473829644378e-14
3.1981631284861027e-17,1.6513590079510662e-16,-2.998361514544641e-16,-3.2509307067362943e-15,3.526469656930447e-17,-2.1347157658524722e-14
3.498098414888692e-17,2.1358515592437796e-16,-3.137173456142145e-16,-2.3386216310678532e-15,4.685476474227552e-17,-1.5933055678352038e-14
2.5798310437329326e-17,1.7071943248205356e-16,-1.6702117203325887e-16,-1.5360419302127523e-15,5.993914934144827e-17,-1.058391651783546e-14
1.3287558742992237e-17,8.545170868128305e-17,-6.38759581242599e-17,-7.665371616037442e-16,3.534122572693847e-18,-5.253228194407414e-15
